bootstrap_iteration,comparison,macro_AUROC,macro_AUPRC,mean_FNR_gap,mean_FPR_gap,mean_Equalized_Odds_gap,mean_Worst_group_Recall,mean_AUROC_gap
4039,Static GRL - Baseline,0.0006253885668013881,-0.0025877044945286642,-0.008584360527270844,-0.004880134345715043,-0.009145493353178422,0.0030340315970631138,-0.0005468571028989511
4039,Standard Dynamic GRL - Baseline,-0.002030437405875163,-0.0019135873271899917,-0.0007323703663486558,-0.0034462624672137575,-0.002103297733700972,-0.007233545663541008,0.0008615128842943548
4039,Standard Dynamic GRL - Static GRL,-0.002655825972676551,0.0006741171673386726,0.007851990160922188,0.0014338718785012854,0.00704219561947745,-0.010267577260604122,0.0014083699871933059
4039,Final Dynamic - Baseline,0.0025669119766146276,0.0042948380548008536,-0.015162198580017217,-0.006091621031766501,-0.016058806173326237,0.015856507367163097,-0.002637313304317244
4039,Final Dynamic - Static GRL,0.0019415234098132395,0.006882542549329518,-0.006577838052746372,-0.0012114866860514582,-0.0069133128201478156,0.012822475770099984,-0.0020904562014182927
4039,Final Dynamic - Standard Dynamic GRL,0.00459734938248979,0.006208425381990845,-0.01442982821366856,-0.0026453585645527435,-0.013955508439625265,0.023090053030704105,-0.0034988261886115986
4040,Static GRL - Baseline,0.00022355103603810544,-0.0009534885274324889,0.0007003186197299394,-0.005476387258888429,0.0011049595843367899,0.0038206175791842267,-0.00029740571910797514
4040,Standard Dynamic GRL - Baseline,-0.000398270035304793,-0.0012123131805591436,-0.002772955971848866,-0.004059613131329921,-0.0021699944380867073,0.0001089845393362765,-0.002246933577773471
4040,Standard Dynamic GRL - Static GRL,-0.0006218210713428984,-0.0002588246531266547,-0.003473274591578805,0.001416774127558508,-0.003274954022423497,-0.0037116330398479502,-0.0019495278586654959
4040,Final Dynamic - Baseline,0.002364434690304118,0.003747797474604908,-0.007279492945089963,-0.005648982811093351,-0.007855251471197977,0.012425432173365003,-0.0017660217032856931
4040,Final Dynamic - Static GRL,0.0021408836542660126,0.004701286002037397,-0.007979811564819903,-0.00017259555220492176,-0.008960211055534767,0.008604814594180776,-0.001468615984177718
4040,Final Dynamic - Standard Dynamic GRL,0.002762704725608911,0.004960110655164052,-0.004506536973241097,-0.0015893696797634298,-0.00568525703311127,0.012316447634028727,0.00048091187448777786
4041,Static GRL - Baseline,0.00040595749272231973,0.003022280413924272,-0.011892729655958181,-0.005096814716076144,-0.010810340502986092,0.01224571955688225,-0.0013826713839764776
4041,Standard Dynamic GRL - Baseline,-0.0013399063130075106,0.0008503263007818007,-0.0059064347380325816,-0.003441822397056069,-0.004180521987716533,0.0018274172354733609,-0.0014944805177655729
4041,Standard Dynamic GRL - Static GRL,-0.0017458638057298304,-0.0021719541131424713,0.0059862949179256,0.0016549923190200752,0.006629818515269559,-0.01041830232140889,-0.0001118091337890953
4041,Final Dynamic - Baseline,0.002009287028825968,0.005932318113151036,-0.012945842809519076,-0.007065129891054858,-0.011984757621307955,0.01836272699794017,-8.976824591420615e-05
4041,Final Dynamic - Static GRL,0.0016033295361036481,0.002910037699226764,-0.0010531131535608945,-0.001968315174978714,-0.0011744171183218632,0.00611700744105792,0.0012929031380622714
4041,Final Dynamic - Standard Dynamic GRL,0.0033491933418334785,0.005081991812369235,-0.007039408071486494,-0.003623307493998789,-0.007804235633591422,0.01653530976246681,0.0014047122718513667
4042,Static GRL - Baseline,0.00015325960969536645,-0.0007513007413395001,-0.0036753866733384155,-0.004391112841570056,-0.002782303994792762,0.008700442150083199,-0.0036345236402738276
4042,Standard Dynamic GRL - Baseline,-0.001687078877315118,2.219800664099436e-05,0.0026275533505011398,-0.0035249904176655744,0.004712239299447495,-0.004531260676521376,0.0003136929489146803
4042,Standard Dynamic GRL - Static GRL,-0.0018403384870104844,0.0007734987479804944,0.006302940023839555,0.0008661224239044814,0.0074945432942402565,-0.013231702826604574,0.003948216589188508
4042,Final Dynamic - Baseline,0.0018927877261888382,0.004557462984638827,-0.011834387032169935,-0.00951814559401171,-0.011733928205482573,0.020060102616544284,-0.0029027190986564214
4042,Final Dynamic - Static GRL,0.0017395281164934717,0.005308763725978327,-0.00815900035883152,-0.005127032752441654,-0.008951624210689811,0.011359660466461086,0.0007318045416174063
4042,Final Dynamic - Standard Dynamic GRL,0.003579866603503956,0.004535264977997833,-0.014461940382671075,-0.005993155176346136,-0.016446167504930068,0.02459136329306566,-0.0032164120475711017
4043,Static GRL - Baseline,0.000934945716844604,0.0010671439588708642,-0.012107150034184132,-0.003074976851036835,-0.013207680540267025,0.007291204513028227,-0.0040044198789173785
4043,Standard Dynamic GRL - Baseline,-0.0022387198004967246,-0.0031362675566863896,0.0014489306733976304,-0.0035154912429700425,0.00243012281370579,-0.010682130332201556,-0.002766644488293668
4043,Standard Dynamic GRL - Static GRL,-0.0031736655173413286,-0.004203411515557254,0.013556080707581762,-0.0004405143919332076,0.015637803353972815,-0.017973334845229783,0.0012377753906237104
4043,Final Dynamic - Baseline,0.002060307952441165,0.006025455335327667,-0.010491058931420258,-0.006922845552255223,-0.01124659446775654,0.016091376466917495,-0.0027121461544230632
4043,Final Dynamic - Static GRL,0.001125362235596561,0.004958311376456803,0.0016160911027638739,-0.003847868701218388,0.0019610860725104845,0.008800171953889269,0.0012922737244943153
4043,Final Dynamic - Standard Dynamic GRL,0.0042990277529378895,0.009161722892014057,-0.011939989604817888,-0.0034073543092851804,-0.01367671728146233,0.02677350679911905,5.449833387060482e-05
4044,Static GRL - Baseline,0.002371491054476871,8.381502116172612e-05,-0.020655323739420854,-0.002234228009376959,-0.020353190142872825,0.013859641798873668,-0.0019353596946358742
4044,Standard Dynamic GRL - Baseline,-0.000717548686314462,-0.00046973355071311396,-0.006781927003981704,-0.0010506012541300312,-0.008097570988108045,-0.0032659438656927886,-0.00046716052439589595
4044,Standard Dynamic GRL - Static GRL,-0.003089039740791333,-0.0005535485718748401,0.01387339673543915,0.0011836267552469276,0.01225561915476478,-0.017125585664566456,0.0014681991702399783
4044,Final Dynamic - Baseline,0.0029672501385108463,0.005308761596122591,-0.016537368734186535,-0.002474514440130403,-0.015428375551400218,0.012589374394887887,-0.00018041793552834445
4044,Final Dynamic - Static GRL,0.0005957590840339755,0.005224946574960865,0.0041179550052343195,-0.00024028643075344434,0.004924814591472607,-0.0012702674039857809,0.0017549417591075298
4044,Final Dynamic - Standard Dynamic GRL,0.0036847988248253083,0.005778495146835705,-0.00975544173020483,-0.001423913186000372,-0.007330804563292173,0.015855318260580675,0.0002867425888675515
4045,Static GRL - Baseline,-0.0009313188122908045,-0.003579039141039242,-0.006273327280375038,-0.004748011335233199,-0.005352691392978254,0.006561080786999518,-0.00011649936764148577
4045,Standard Dynamic GRL - Baseline,-0.001621032595681915,-0.005089047521647738,0.006462007358652877,-0.004101859416474285,0.00700243776232308,-0.011771968173486969,-0.0004485977933862389
4045,Standard Dynamic GRL - Static GRL,-0.0006897137833911104,-0.0015100083806084963,0.012735334639027915,0.0006461519187589138,0.012355129155301334,-0.018333048960486487,-0.0003320984257447531
4045,Final Dynamic - Baseline,0.0019828252706255434,0.004208781300079123,-0.024802138239508685,-0.007804606451085133,-0.022548663382376523,0.02471996203001736,-0.0021813469382780133
4045,Final Dynamic - Static GRL,0.002914144082916348,0.007787820441118365,-0.018528810959133647,-0.0030565951158519344,-0.01719597198939827,0.018158881243017844,-0.0020648475706365275
4045,Final Dynamic - Standard Dynamic GRL,0.0036038578663074583,0.009297828821726861,-0.03126414559816156,-0.003702747034610848,-0.029551101144699603,0.03649193020350433,-0.0017327491448917744
4046,Static GRL - Baseline,0.00046669966518708694,-0.0013132504551542912,-0.007731989939244489,-0.003500311520976641,-0.005919483894742852,0.00679770235154048,0.001898154703700236
4046,Standard Dynamic GRL - Baseline,-0.0013525353390094752,-0.0026043383432965417,-0.0013735474955728494,-0.003939926976936176,-0.0005372294359459323,-0.007659451220591806,0.0027565991578146418
4046,Standard Dynamic GRL - Static GRL,-0.0018192350041965621,-0.0012910878881422505,0.00635844244367164,-0.00043961545595953486,0.00538225445879692,-0.014457153572132286,0.0008584444541144057
4046,Final Dynamic - Baseline,0.002783752232840775,0.004406097632561945,-0.012804507474511714,-0.005936703952378492,-0.010763161174886397,0.019071371825951755,0.0015640205279377761
4046,Final Dynamic - Static GRL,0.002317052567653688,0.005719348087716236,-0.005072517535267225,-0.0024363924314018508,-0.004843677280143545,0.012273669474411275,-0.00033413417576245996
4046,Final Dynamic - Standard Dynamic GRL,0.00413628757185025,0.007010435975858487,-0.011430959978938865,-0.001996776975442316,-0.010225931738940465,0.02673082304654356,-0.0011925786298768656
4047,Static GRL - Baseline,0.002179897556234045,-7.751952545559382e-05,-0.018369413292094475,-0.005088413009967254,-0.018689707343946982,0.017649844655069302,-0.0008145393262308127
4047,Standard Dynamic GRL - Baseline,-0.0005763186235979711,-0.0038147106879066195,-0.01140259255923129,-0.0028708235857229022,-0.01236744828844924,-0.0016130986545399573,-0.0018462773380866632
4047,Standard Dynamic GRL - Static GRL,-0.002756216179832016,-0.0037371911624510257,0.006966820732863185,0.002217589424244352,0.006322259055497742,-0.01926294330960926,-0.0010317380118558504
4047,Final Dynamic - Baseline,0.0027273830214177286,0.004788673221132023,-0.01747703287400637,-0.008645971279780078,-0.018943469509408575,0.01996016183256999,-6.630151141159141e-06
4047,Final Dynamic - Static GRL,0.0005474854651836836,0.0048661927465876165,0.000892380418088104,-0.0035575582698128237,-0.00025376216546159347,0.002310317177500687,0.0008079091750896536
4047,Final Dynamic - Standard Dynamic GRL,0.0033037016450156997,0.008603383909038642,-0.006074440314775081,-0.005775147694057176,-0.0065760212209593355,0.021573260487109946,0.001839647186945504
4048,Static GRL - Baseline,0.0009205559997577106,-0.0007656464660383833,-0.02642418702833564,-0.004130164096222782,-0.025902613808835455,0.018279423784807458,0.0006752554623828746
4048,Standard Dynamic GRL - Baseline,-0.0014627617740302634,-0.0025110320901131633,-0.015261778281415068,-0.0022693258195107258,-0.0152185457547837,-0.0014828308510680954,0.0005360349286634251
4048,Standard Dynamic GRL - Static GRL,-0.002383317773787974,-0.00174538562407478,0.011162408746920573,0.0018608382767120561,0.010684068054051754,-0.019762254635875554,-0.0001392205337194495
4048,Final Dynamic - Baseline,0.0029119141182896158,0.005552516306060962,-0.018736090469126908,-0.008968594755092226,-0.018344453846665255,0.01657411673373327,0.0003942712873756492
4048,Final Dynamic - Static GRL,0.001991358118531905,0.006318162772099345,0.007688096559208733,-0.004838430658869445,0.0075581599621701995,-0.0017053070510741897,-0.0002809841750072255
4048,Final Dynamic - Standard Dynamic GRL,0.004374675892319879,0.008063548396174125,-0.0034743121877118394,-0.006699268935581501,-0.0031259080918815546,0.018056947584801364,-0.00014176364128777597
4049,Static GRL - Baseline,0.002828326402589898,0.0014488662023760535,-0.00532296012465492,-0.006669385221970825,-0.004774659549307558,0.005336639543622956,-0.000706426660170175
4049,Standard Dynamic GRL - Baseline,0.0002446908501065881,-0.00013346775624872853,-0.0011147889494454374,-0.003840759991160526,-0.00011151578412862961,-0.002835431394558552,-0.0023514822651795747
4049,Standard Dynamic GRL - Static GRL,-0.00258363555248331,-0.001582333958624782,0.0042081711752094825,0.0028286252308102992,0.004663143765178929,-0.008172070938181508,-0.0016450556050093997
4049,Final Dynamic - Baseline,0.0021748883772829686,0.004230680799221842,-0.010209404052980965,-0.006448542709059866,-0.010136849911207661,0.014404756003982278,0.0009916718360678742
4049,Final Dynamic - Static GRL,-0.0006534380253069294,0.0027818145968457886,-0.004886443928326045,0.0002208425129109591,-0.005362190361900103,0.009068116460359321,0.0016980984962380492
4049,Final Dynamic - Standard Dynamic GRL,0.0019301975271763805,0.004364148555470571,-0.009094615103535528,-0.00260778271789934,-0.010025334127079032,0.01724018739854083,0.003343154101247449
4050,Static GRL - Baseline,0.0013250041738823715,-0.0012922614375009966,-0.004409754100768742,-0.002400309389183116,-0.0033560012778280357,0.007122940236797715,-0.0022755393902738445
4050,Standard Dynamic GRL - Baseline,-0.0006624294498478456,-0.0020135742305387727,-0.008711755816234207,-0.0051192035935655,-0.00851938204504709,-0.0005790733536699677,0.00023933934744540739
4050,Standard Dynamic GRL - Static GRL,-0.001987433623730217,-0.0007213127930377761,-0.004302001715465464,-0.0027188942043823838,-0.005163380767219054,-0.007702013590467682,0.002514878737719252
4050,Final Dynamic - Baseline,0.0020695066985016997,0.004769204551211492,-0.015243843801710292,-0.007373116572596752,-0.013180648242388404,0.015274368718134423,0.0002831723715780478
4050,Final Dynamic - Static GRL,0.0007445025246193282,0.006061465988712489,-0.01083408970094155,-0.004972807183413636,-0.009824646964560368,0.008151428481336709,0.0025587117618518923
4050,Final Dynamic - Standard Dynamic GRL,0.0027319361483495452,0.006782778781750265,-0.006532087985476085,-0.002253912979031252,-0.004661266197341314,0.01585344207180439,4.38330241326404e-05
4051,Static GRL - Baseline,-0.0007538985800343845,-0.0019112527982230176,-0.02482416530445896,-0.006181508670029869,-0.024487054944447507,0.016847960765315584,3.1645890372123536e-05
4051,Standard Dynamic GRL - Baseline,-0.0016871384048504634,-0.0026185739926603557,-0.007770319005563096,-0.0011217854044656486,-0.007035060307157295,-0.0016363232484371548,-5.5300384670883135e-05
4051,Standard Dynamic GRL - Static GRL,-0.0009332398248160789,-0.0007073211944373381,0.017053846298895864,0.00505972326556422,0.017451994637290212,-0.01848428401375274,-8.694627504300667e-05
4051,Final Dynamic - Baseline,0.002202718292478534,0.004183330209967695,-0.021277144292398735,-0.010112054129312115,-0.020045522078862697,0.023087682336222548,-0.00024848182430629515
4051,Final Dynamic - Static GRL,0.0029566168725129183,0.006094583008190713,0.0035470210120602252,-0.0039305454592822465,0.00444153286558481,0.006239721570906964,-0.0002801277146784187
4051,Final Dynamic - Standard Dynamic GRL,0.003889856697328997,0.006801904202628051,-0.013506825286835639,-0.008990268724846467,-0.013010461771705402,0.024724005584659703,-0.000193181439635412
4052,Static GRL - Baseline,0.0015157809332141392,-0.0005737139139113667,-0.017029126800671326,-0.0013908638915343073,-0.015245970595464287,0.010423979654758886,0.002947564725826156
4052,Standard Dynamic GRL - Baseline,-0.0013827477451867631,-0.003506910545574282,-0.012108407521740666,-0.0020619338948054435,-0.011018540864703469,-0.0003639205603673812,0.001570185853881495
4052,Standard Dynamic GRL - Static GRL,-0.0028985286784009023,-0.0029331966316629154,0.00492071927893066,-0.0006710700032711361,0.004227429730760818,-0.010787900215126267,-0.0013773788719446609
4052,Final Dynamic - Baseline,0.0017854192605230024,0.004217431127216009,-0.021057631848949855,-0.007661751685903004,-0.020313979803007823,0.02055365626550787,-0.0007795996888610157
4052,Final Dynamic - Static GRL,0.00026963832730886317,0.004791145041127376,-0.004028505048278529,-0.006270887794368697,-0.005068009207543536,0.010129676610748983,-0.0037271644146871716
4052,Final Dynamic - Standard Dynamic GRL,0.0031681670057097655,0.007724341672790291,-0.008949224327209189,-0.005599817791097561,-0.009295438938304354,0.02091757682587525,-0.0023497855427425107
4053,Static GRL - Baseline,0.0014561688337593193,0.0004922119421467142,-0.009090232175121588,-0.0037794426372537906,-0.008775043326549346,0.006417130376540514,-0.001956905808929061
4053,Standard Dynamic GRL - Baseline,-0.0013913785172254833,-0.0019887929794489834,-0.00876594188926793,-0.0021746523651179073,-0.008588204174368348,-0.0012920126354595274,-0.0019326499067188578
4053,Standard Dynamic GRL - Static GRL,-0.0028475473509848026,-0.0024810049215956975,0.0003242902858536581,0.0016047902721358833,0.00018683915218099811,-0.0077091430120000415,2.4255902210203184e-05
4053,Final Dynamic - Baseline,0.0025872988856452395,0.0031186966155750118,-0.0200148544978341,-0.008609009746904045,-0.019742033681235928,0.019331182866716146,-0.001160139288225625
4053,Final Dynamic - Static GRL,0.0011311300518859202,0.0026264846734282976,-0.010924622322712511,-0.004829567109650254,-0.010966990354686582,0.012914052490175632,0.0007967665207034361
4053,Final Dynamic - Standard Dynamic GRL,0.003978677402870723,0.005107489595023995,-0.01124891260856617,-0.006434357381786137,-0.01115382950686758,0.020623195502175673,0.0007725106184932329
4054,Static GRL - Baseline,0.0011898050634177038,-0.00010354336765866501,-0.004990749432898185,-0.0021982751761638383,-0.004048256728617215,0.0042637689839465365,0.000994164140659351
4054,Standard Dynamic GRL - Baseline,-0.001453175991418476,-0.001435728852138829,0.0016399786844379372,-0.0035774314322969177,0.001373342076416685,-0.0020597813392181363,0.001095974782455985
4054,Standard Dynamic GRL - Static GRL,-0.00264298105483618,-0.001332185484480164,0.006630728117336122,-0.0013791562561330795,0.0054215988050339,-0.006323550323164673,0.00010181064179663399
4054,Final Dynamic - Baseline,0.002999183558603291,0.003413359263543858,-0.014642995627808526,-0.005202827641410267,-0.014401518314293447,0.013760423992855153,-0.00047489720952710243
4054,Final Dynamic - Static GRL,0.0018093784951855874,0.003516902631202523,-0.009652246194910341,-0.003004552465246429,-0.010353261585676232,0.009496655008908617,-0.0014690613501864534
4054,Final Dynamic - Standard Dynamic GRL,0.004452359550021767,0.004849088115682687,-0.016282974312246463,-0.0016253962091133493,-0.015774860390710133,0.01582020533207329,-0.0015708719919830874
4055,Static GRL - Baseline,0.0005217467544160748,-0.0007218510611202156,-0.01822597879546311,-0.0027258714110483424,-0.017262642243906043,0.01230073145101046,-0.001417649849795869
4055,Standard Dynamic GRL - Baseline,-0.0018361910442901141,0.00023441580523542171,-0.012092187835726041,-0.0030796802438577964,-0.01109742293840544,0.0008143322781348217,0.0026133771155484667
4055,Standard Dynamic GRL - Static GRL,-0.002357937798706189,0.0009562668663556373,0.006133790959737068,-0.00035380883280945394,0.0061652193055006035,-0.011486399172875639,0.004031026965344336
4055,Final Dynamic - Baseline,0.002392322566018956,0.003262802084255778,-0.018582091204627234,-0.007481853558998847,-0.01861849076327242,0.016793287956760494,-0.0016649705740022641
4055,Final Dynamic - Static GRL,0.0018705758116028814,0.003984653145375994,-0.0003561124091641249,-0.004755982147950505,-0.001355848519366376,0.004492556505750034,-0.00024732072420639503
4055,Final Dynamic - Standard Dynamic GRL,0.00422851361030907,0.0030283862790203564,-0.006489903368901193,-0.004402173315141051,-0.00752106782486698,0.015978955678625673,-0.004278347689550731
4056,Static GRL - Baseline,-0.000460444374107416,6.52908335254665e-05,-0.003886968865037671,-0.006747834232957332,-0.002797441297439182,-0.0004276512048994041,-0.0032282743618624737
4056,Standard Dynamic GRL - Baseline,-0.0011145209225573716,0.00016417670034696297,0.006370573545697748,-0.004175197359297618,0.004952508529459061,-0.012494120392029351,-0.0026979840693648824
4056,Standard Dynamic GRL - Static GRL,-0.0006540765484499556,9.888586682149647e-05,0.01025754241073542,0.0025726368736597137,0.007749949826898243,-0.012066469187129947,0.0005302902924975914
4056,Final Dynamic - Baseline,0.0024056287071613225,0.005731300724658772,-0.014946062690143286,-0.012115336771661067,-0.01501660332242312,0.018799059695773668,-0.0018113655280545607
4056,Final Dynamic - Static GRL,0.0028660730812687385,0.005666009891133306,-0.011059093825105615,-0.005367502538703736,-0.012219162024983937,0.019226710900673072,0.001416908833807913
4056,Final Dynamic - Standard Dynamic GRL,0.003520149629718694,0.005567124024311809,-0.021316636235841034,-0.00794013941236345,-0.01996911185188218,0.03129318008780302,0.0008866185413103217
4057,Static GRL - Baseline,7.786534110931775e-05,0.0018373932752137057,-0.010402738192878479,-0.007383509550164782,-0.009450238281131937,0.010620548084389225,-0.002096161418706659
4057,Standard Dynamic GRL - Baseline,-0.002847172249940799,0.0008969011716580821,-0.0032646026790402946,-0.004587516192864224,-0.003834949417538286,-0.0037284737128324696,-0.0010790851765742904
4057,Standard Dynamic GRL - Static GRL,-0.002925037591050117,-0.0009404921035556235,0.007138135513838184,0.0027959933573005573,0.005615288863593651,-0.014349021797221695,0.0010170762421323684
4057,Final Dynamic - Baseline,0.001585018141736505,0.004437259495208845,-0.020121963267069644,-0.009673941289537323,-0.020250485551915026,0.019039349925039972,-0.0008270483007485722
4057,Final Dynamic - Static GRL,0.0015071528006271873,0.0025998662199951394,-0.009719225074191165,-0.0022904317393725414,-0.01080024727078309,0.008418801840650747,0.0012691131179580865
4057,Final Dynamic - Standard Dynamic GRL,0.004432190391677304,0.003540358323550763,-0.01685736058802935,-0.005086425096673099,-0.01641553613437674,0.022767823637872442,0.0002520368758257181
4058,Static GRL - Baseline,0.0002906294826333644,-4.439983196097286e-05,-0.008195065950442053,-0.006446604426730864,-0.009752244720707945,0.008124850574909082,-0.004288968556394233
4058,Standard Dynamic GRL - Baseline,-0.0009771834366055776,-0.001176018837498849,0.010260455289265558,-0.0050007213134000625,0.008217369483583939,-0.012191355883184651,-0.004886691128447203
4058,Standard Dynamic GRL - Static GRL,-0.001267812919238942,-0.001131619005537876,0.01845552123970761,0.0014458831133308016,0.017969614204291884,-0.020316206458093733,-0.0005977225720529694
4058,Final Dynamic - Baseline,0.0009430645730331699,0.004266786250156862,-0.016699924767375494,-0.010516216869929644,-0.018380743243032037,0.01624205792702621,-0.001123391543413968
4058,Final Dynamic - Static GRL,0.0006524350903998055,0.004311186082117835,-0.008504858816933442,-0.00406961244319878,-0.008628498522324092,0.008117207352117128,0.0031655770129802654
4058,Final Dynamic - Standard Dynamic GRL,0.0019202480096387475,0.005442805087655711,-0.026960380056641052,-0.005515495556529582,-0.026598112726615976,0.02843341381021086,0.003763299585033235
4059,Static GRL - Baseline,0.0026511895007294006,0.00046362896468782333,-0.00893824405676863,-0.0036451224018144678,-0.010738718499907506,0.010217695957529416,-0.0034980148558119775
4059,Standard Dynamic GRL - Baseline,-0.0002762101216885471,-0.0014313713844626985,-0.00199536673300902,-0.0025464661876460175,-0.002599081234234614,-0.003225605366689921,0.0006288454584742094
4059,Standard Dynamic GRL - Static GRL,-0.0029273996224179477,-0.0018950003491505218,0.0069428773237596095,0.0010986562141684503,0.008139637265672892,-0.013443301324219337,0.004126860314286187
4059,Final Dynamic - Baseline,0.002152310945510716,0.0028448097418767304,-0.017919160434110314,-0.009581141218789509,-0.018508795897041484,0.01634857760169306,-0.0013292973907038444
4059,Final Dynamic - Static GRL,-0.0004988785552186847,0.002381180777188907,-0.008980916377341684,-0.005936018816975041,-0.007770077397133979,0.006130881644163644,0.002168717465108133
4059,Final Dynamic - Standard Dynamic GRL,0.002428521067199263,0.004276181126339429,-0.015923793701101294,-0.007034675031143491,-0.01590971466280687,0.01957418296838298,-0.001958142849178054
4060,Static GRL - Baseline,0.0005512816479519289,-0.0016741007423567433,-0.015671886356951395,-0.004059090915615626,-0.015167739367915573,0.007517311304020002,0.0029003635736973583
4060,Standard Dynamic GRL - Baseline,-0.0018045260922028294,-0.005507559949204044,-0.003909232700676071,-0.0030748555620572597,-0.004209787233711237,-0.00819189278538296,0.00207419867322004
4060,Standard Dynamic GRL - Static GRL,-0.0023558077401547584,-0.0038334592068473006,0.011762653656275324,0.0009842353535583666,0.010957952134204335,-0.01570920408940296,-0.0008261649004773185
4060,Final Dynamic - Baseline,0.0014181597732282336,0.0025502460118372317,-0.01802572600621815,-0.008435760922953233,-0.01815532778869082,0.015944623600772867,-0.00031280165105846726
4060,Final Dynamic - Static GRL,0.0008668781252763047,0.004224346754193975,-0.002353839649266755,-0.004376670007337607,-0.0029875884207752473,0.008427312296752865,-0.0032131652247558255
4060,Final Dynamic - Standard Dynamic GRL,0.003222685865431063,0.008057805961041276,-0.014116493305542079,-0.005360905360895974,-0.013945540554979582,0.024136516386155826,-0.002387000324278507
4061,Static GRL - Baseline,0.0015527438178843944,3.354142747002964e-05,-0.012698683098009339,-0.004916061541280305,-0.01175106580421409,0.01040058701099561,-0.0016888305879283333
4061,Standard Dynamic GRL - Baseline,-0.0019451972049810973,-0.001774408914500758,0.011584143574165526,-0.0007282930482292171,0.01221385061408925,-0.012104917192049203,0.0008384142664969417
4061,Standard Dynamic GRL - Static GRL,-0.0034979410228654917,-0.0018079503419707876,0.024282826672174865,0.0041877684930510875,0.02396491641830334,-0.022505504203044813,0.002527244854425275
4061,Final Dynamic - Baseline,0.0021125627763340926,0.005377548402362542,-0.0258963941713286,-0.008861559726547251,-0.022445379573207337,0.020766945717830165,-0.000735763223083382
4061,Final Dynamic - Static GRL,0.0005598189584496982,0.005344006974892512,-0.013197711073319261,-0.003945498185266946,-0.010694313768993248,0.010366358706834555,0.0009530673648449513
4061,Final Dynamic - Standard Dynamic GRL,0.00405775998131519,0.0071519573168633,-0.037480537745494126,-0.008133266678318034,-0.03465923018729659,0.03287186290987937,-0.0015741774895803237
4062,Static GRL - Baseline,0.0015394206053805926,0.0008098392953662659,-0.014997943381289888,-0.0041143320757177325,-0.014624345146551837,0.01671302611094516,-0.00025405983115792813
4062,Standard Dynamic GRL - Baseline,-0.0005265104517748753,-0.000993210739924144,-0.0055647428287343564,-0.003588685726512778,-0.0046139455332343815,-0.0022112210907060947,-0.0027045935309583033
4062,Standard Dynamic GRL - Static GRL,-0.002065931057155468,-0.00180305003529041,0.009433200552555532,0.0005256463492049543,0.010010399613317456,-0.018924247201651256,-0.002450533699800375
4062,Final Dynamic - Baseline,0.0019219608337449623,0.004775209628669674,-0.018605903336625193,-0.00871855992128727,-0.01829703812240638,0.019472642260090878,0.0012609229729625103
4062,Final Dynamic - Static GRL,0.00038254022836436974,0.0039653703333034085,-0.0036079599553353048,-0.004604227845569537,-0.0036726929758545412,0.002759616149145716,0.0015149828041204384
4062,Final Dynamic - Standard Dynamic GRL,0.0024484712855198376,0.0057684203685938185,-0.013041160507890837,-0.005129874194774491,-0.013683092589171997,0.021683863350796972,0.003965516503920814
4063,Static GRL - Baseline,0.0007939194617468948,0.0006037010126294096,-0.011038431095354795,-0.0054749201834611745,-0.011131156779968163,0.005203648114876391,-0.0010575720584392236
4063,Standard Dynamic GRL - Baseline,-0.00048476468269220696,0.0013388049155834691,-0.009024396541169377,-0.004392271756364903,-0.00972648801952744,-0.0014157425860498174,-0.000769202460596842
4063,Standard Dynamic GRL - Static GRL,-0.0012786841444391017,0.0007351039029540596,0.0020140345541854177,0.0010826484270962718,0.001404668760440722,-0.006619390700926209,0.00028836959784238163
4063,Final Dynamic - Baseline,0.0018919512636133007,0.004208630588718565,-0.016789524629921622,-0.008827647948128894,-0.017119609701279147,0.01331530008609877,-0.001789517228137397
4063,Final Dynamic - Static GRL,0.001098031801866406,0.0036049295760891553,-0.005751093534566827,-0.0033527277646677196,-0.005988452921310984,0.008111651971222378,-0.0007319451696981734
4063,Final Dynamic - Standard Dynamic GRL,0.0023767159463055076,0.0028698256731350957,-0.007765128088752245,-0.004435376191763991,-0.007393121681751706,0.014731042672148587,-0.001020314767540555
4064,Static GRL - Baseline,-0.0002518371163150457,4.805174090560804e-05,-0.012644732887975171,-0.005593525980571432,-0.012733397068027813,0.011160294081501265,-0.0035584433597488294
4064,Standard Dynamic GRL - Baseline,-0.0012632631618361145,0.00019321325972548875,0.0036741925529431216,-0.0051407079143972745,0.0039361708337227255,-0.010936156723979906,-0.0031461705580560495
4064,Standard Dynamic GRL - Static GRL,-0.0010114260455210689,0.0001451615188198807,0.016318925440918293,0.0004528180661741571,0.01666956790175054,-0.02209645080548117,0.00041227280169277986
4064,Final Dynamic - Baseline,0.002937424507453823,0.0051325199435776625,-0.01664936504021141,-0.008685804455433453,-0.015918106358674675,0.023334782913369267,1.0080880187855745e-05
4064,Final Dynamic - Static GRL,0.0031892616237688687,0.0050844682026720545,-0.0040046321522362385,-0.0030922784748620216,-0.0031847092906468616,0.012174488831868002,0.003568524239936685
4064,Final Dynamic - Standard Dynamic GRL,0.0042006876692899375,0.004939306683852174,-0.02032355759315453,-0.0035450965410361787,-0.0198542771923974,0.034270939637349174,0.0031562514382439052
4065,Static GRL - Baseline,-0.00019645515462352048,-0.005657494165500987,-0.010149070270845759,-0.0017049390085193197,-0.010750595640245345,0.003079154921605376,0.0016823148984447048
