bootstrap_iteration,model,n_images_in_resample,n_seeds_aggregated,macro_AUROC,macro_AUPRC,mean_FNR_gap,mean_FPR_gap,mean_Equalized_Odds_gap,mean_Worst_group_Recall,mean_AUROC_gap,sex_head_AUROC,sex_head_accuracy
5972,Standard Dynamic GRL,21921,3,0.8056472237012405,0.2957012503004626,0.06012404244382418,0.013988213656886989,0.06070231341512756,0.4218212286135204,0.01965890174263425,0.541871934574176,0.5458084333135654
5972,Final Dynamic,21921,3,0.8102726658621121,0.3019351278382198,0.05301098165395083,0.015226043625353127,0.0538656719382822,0.4435460858145082,0.019916108229925743,,
5973,Baseline,21752,3,0.8081841077862872,0.30364465200823365,0.05467605693135036,0.019829764386822532,0.05663709961419935,0.43993624686099003,0.022973599964353993,,
5973,Static GRL,21752,3,0.809685040691874,0.3083218689295948,0.044370415485336656,0.013873484587405867,0.045850680962840895,0.44919556373160713,0.021118705896692652,0.5421853343699703,0.574261370601937
5973,Standard Dynamic GRL,21752,3,0.8071149973639257,0.307308851493705,0.060545685722428466,0.01577721113025916,0.0621038439663249,0.4325151395670757,0.022837316352406805,0.5514197298164533,0.5633198479833271
5973,Final Dynamic,21752,3,0.8102223650548056,0.3063858466036789,0.036201122891166886,0.012624846831072253,0.038089760916216554,0.45541130746829955,0.023174509864808467,,
5974,Baseline,21710,3,0.8109550761239787,0.31055287136514936,0.057985582848046203,0.019824861313596943,0.06005890016972898,0.4454372126279318,0.01890843198805545,,
5974,Static GRL,21710,3,0.8120897401758879,0.30814583062898543,0.04576391814685817,0.013589608545985609,0.04642016258356154,0.44744374563510453,0.018010746234323815,0.565257795041397,0.5948871487793643
5974,Standard Dynamic GRL,21710,3,0.8100562154515035,0.30598432888628074,0.04819331748569933,0.015436723682690405,0.048837804288329865,0.43868891513770114,0.02030937563931698,0.5636496202810644,0.5815599570090589
5974,Final Dynamic,21710,3,0.8132371076143814,0.31538277499093564,0.04946862927940007,0.012705495921556597,0.051037518485272014,0.4544386229905582,0.019305223449180235,,
5975,Baseline,22757,3,0.8065896820274622,0.3056760235087686,0.0609946379198539,0.020993047872140107,0.06171857604990024,0.44433512474501063,0.018572070524434343,,
5975,Static GRL,22757,3,0.806456604178467,0.30625892997368126,0.04346232128655888,0.01691684125618199,0.04407954392188987,0.4557283395916209,0.018653630206362685,0.5641088561774423,0.5843183782279445
5975,Standard Dynamic GRL,22757,3,0.8045685084516915,0.3049144551556784,0.060836489080611976,0.019165585927759556,0.06179760154980956,0.43892261028676244,0.016919896122472907,0.570778919917009,0.5765112566096878
5975,Final Dynamic,22757,3,0.8093452038357339,0.3093648492853189,0.041242684578844564,0.014166709008281562,0.04249458829573328,0.45984685081961935,0.01704316179371417,,
5976,Baseline,22443,3,0.8041233165946622,0.3008108455024973,0.053009574116697246,0.01671922116052296,0.05414500818356954,0.4335426851311763,0.023203040779261608,,
5976,Static GRL,22443,3,0.8049240601383799,0.30099189473444327,0.053440672799823306,0.012893089644007373,0.055047655248536644,0.4391635959144029,0.021837688001217114,0.5482762810647817,0.5769133657116546
5976,Standard Dynamic GRL,22443,3,0.8022958833145731,0.297664576528431,0.0507496870219892,0.011748622587049297,0.051414042811729975,0.4257889542042202,0.021337664221124115,0.5535597860463967,0.568551441429399
5976,Final Dynamic,22443,3,0.8061869293698279,0.30609681461035326,0.05134718516413703,0.012971335960028063,0.051416625864093846,0.44452308893062625,0.02141128268655514,,
5977,Baseline,22252,3,0.8104333591832519,0.3085017274470659,0.08575342113933047,0.024243564041210388,0.08670348323792537,0.42407866900296015,0.026427308926120986,,
5977,Static GRL,22252,3,0.8130113242757359,0.3088883459426212,0.08403022894975215,0.020956096049941666,0.08460813773292004,0.4270378009046713,0.02462684164201485,0.5654969875568557,0.5911977949547607
5977,Standard Dynamic GRL,22252,3,0.8096175766117152,0.30522677868760956,0.07752178377828385,0.019339191017564778,0.07752939890241485,0.42272352791837947,0.024380851159349685,0.5593242568043854,0.5806519264185991
5977,Final Dynamic,22252,3,0.8131188657291623,0.3132993440979855,0.07313914634725333,0.015986162494064413,0.07371498630019897,0.44069652497030526,0.02723174033401407,,
5978,Baseline,22267,3,0.809231531066745,0.30669143958139905,0.07182888018713184,0.023345277228867135,0.07182888018713182,0.4296620394757537,0.013925061899475495,,
5978,Static GRL,22267,3,0.8080838531271352,0.30516579405267824,0.06341512358647504,0.019266020840680992,0.06405148652313249,0.43854682157906666,0.013157219967672532,0.555002278522244,0.5931048936393167
5978,Standard Dynamic GRL,22267,3,0.8072144783081168,0.3060160375714002,0.06860648775674057,0.020632587890633103,0.06937372735741681,0.42729778237430033,0.015601932252925282,0.5546350221767244,0.5814733312375564
5978,Final Dynamic,22267,3,0.8115829405200845,0.3104015007440694,0.062024420308891604,0.01557879764027433,0.06229432081181772,0.44417293567356975,0.012261105797660404,,
5979,Baseline,21461,3,0.8131645055480737,0.30763096374453025,0.06183968113507252,0.022121426710590752,0.06284315264120215,0.42926316181807495,0.023904710290046077,,
5979,Static GRL,21461,3,0.8154927159332646,0.3096777355438112,0.052169939395805325,0.01676335520852804,0.053217680629928044,0.44081165472917566,0.022213039014726235,0.5471335110552412,0.5845176521752636
5979,Standard Dynamic GRL,21461,3,0.8127163813835158,0.30713848474181393,0.06473434924317323,0.017378989088066326,0.06473434924317323,0.4209390783635532,0.021757087637285715,0.5517058521141586,0.5741422425174347
5979,Final Dynamic,21461,3,0.8149559150492741,0.3121209163739749,0.03701326251116963,0.013605876251309245,0.0383286507241631,0.4538099504759187,0.0225658303284262,,
5980,Baseline,22363,3,0.8088902628578499,0.3062111762585829,0.07907726557820302,0.027950532042044184,0.07918550847294323,0.4257233308583546,0.02067658457488174,,
5980,Static GRL,22363,3,0.8097049892796374,0.30667467611096527,0.06026038476778933,0.02084094644753561,0.06184350667203848,0.4391841409962711,0.01951577128802986,0.570885838122618,0.5851778980160681
5980,Standard Dynamic GRL,22363,3,0.8062060691562488,0.3051119423537007,0.07391933991526956,0.024977036544090392,0.07552843401228737,0.42044697729754005,0.02066857191975963,0.5762257871441979,0.5748781469391405
5980,Final Dynamic,22363,3,0.810841909062022,0.3112177476757225,0.05383727009091055,0.01742426473761804,0.05461884579983873,0.44732119428792555,0.01743917939580351,,
5981,Baseline,21697,3,0.8096474909118047,0.3127389925752349,0.051285577564779396,0.018019608675767424,0.05259538441504663,0.4437305603117812,0.020848984058808445,,
5981,Static GRL,21697,3,0.8105613000970422,0.3129338529846071,0.04398178503136128,0.013506530072722187,0.044526580921021,0.45123913981152003,0.018077344975931494,0.5609979250762104,0.5798190225991304
5981,Standard Dynamic GRL,21697,3,0.8084701271112009,0.3094267636269837,0.045398694436318644,0.013495632591547893,0.04773619218949149,0.441172946500287,0.02040980077613316,0.5593707023984749,0.5702785331305403
5981,Final Dynamic,21697,3,0.8113171640041225,0.31704127417320227,0.03721343431154925,0.011455558893658074,0.03937034611026321,0.4592425226459869,0.01838110362254688,,
5982,Baseline,22229,3,0.8155603162020334,0.3133579524491003,0.05168107871813358,0.020287426738395953,0.053130529643775355,0.448847544665317,0.025569933996050887,,
5982,Static GRL,22229,3,0.8166560682004579,0.3138205305265707,0.04088133755570287,0.01380692378447449,0.04535530675331676,0.4539869336535716,0.024241250004454682,0.5589723003809525,0.5849265973877967
5982,Standard Dynamic GRL,22229,3,0.8145486471246741,0.31527293519250715,0.0599170243071949,0.01632798011322482,0.06264627950402805,0.43820680443423504,0.024767779571417303,0.5554721041760625,0.5697512258761078
5982,Final Dynamic,22229,3,0.8175543358692976,0.3178182824386667,0.03508031178514893,0.014677757011434917,0.03781458835340867,0.4661552584082161,0.02402429312486933,,
5983,Baseline,21827,3,0.8124260144879244,0.31525628747232254,0.06008555878905592,0.01793069352992469,0.06235549230477309,0.4467671081231262,0.0225968915250428,,
5983,Static GRL,21827,3,0.8145534711442681,0.31364403876300323,0.059125792918646114,0.014499374215475905,0.06154947710213362,0.4510244801155443,0.023039034785695953,0.5483348012211716,0.5706846260747392
5983,Standard Dynamic GRL,21827,3,0.8117722587984947,0.31234550302891934,0.058082064816235124,0.011680306555821128,0.060399897089359,0.43924794781541676,0.022393665495285695,0.5482794475208626,0.5601319466715536
5983,Final Dynamic,21827,3,0.8149701884219708,0.3196660390294888,0.047110861961624916,0.009433194961139224,0.04848306901217603,0.4600000239018087,0.022073760087139422,,
5984,Baseline,22706,3,0.8085665724416429,0.30724170282391694,0.043306561922351355,0.01703623911002458,0.04510358915504816,0.4510447447141775,0.020401691877861738,,
5984,Static GRL,22706,3,0.8092991490762453,0.3093147137907876,0.03661096061471966,0.013694716367733853,0.03926414034080258,0.4567788704061684,0.0172527279735124,0.5567357136143616,0.5658269473560585
5984,Standard Dynamic GRL,22706,3,0.807640851478138,0.30623019045544814,0.03603731705854843,0.01506897794639469,0.03814937944002673,0.45031032922053865,0.01759532864587944,0.5617872641780368,0.5579435685134619
5984,Final Dynamic,22706,3,0.8106080039902825,0.3116990968202567,0.03388918183502329,0.0139325857394757,0.03549064554063076,0.4635238177847454,0.019496387206722834,,
5985,Baseline,22636,3,0.8141715927556702,0.31995273110393474,0.06065580046825012,0.014222704443696249,0.06081937472570304,0.44426320241719613,0.021100638907635666,,
5985,Static GRL,22636,3,0.8130536336513287,0.316342139537046,0.04190055968251407,0.01077612860644018,0.042404084723749645,0.45537786943124514,0.023470852991824147,0.5526175999353095,0.5702862696589505
5985,Standard Dynamic GRL,22636,3,0.8107511699211233,0.314998602847898,0.05979072251545481,0.012320498158341525,0.05982584380950587,0.4363548784644114,0.023453075794519242,0.5573900220622033,0.5591682865052717
5985,Final Dynamic,22636,3,0.8163591724207029,0.3248778255025218,0.047071796310424074,0.011011611783276037,0.047071796310424074,0.4591235307838986,0.021210515967733577,,
5986,Baseline,22353,3,0.8065877323167917,0.3069336458120029,0.0854305167255679,0.027093776945390436,0.0854305167255679,0.4101426876881807,0.019586925133934455,,
5986,Static GRL,22353,3,0.808539833835578,0.3070032180961607,0.06492025563319644,0.019556798415909005,0.06501840791115572,0.42692074727233825,0.017828714646315656,0.5586766385994388,0.5836800429472554
5986,Standard Dynamic GRL,22353,3,0.8051918813408824,0.30410689645400435,0.08282295026822335,0.023537186537668953,0.08300814633116961,0.40895962862956153,0.021334914998980183,0.5659832687451687,0.5757765549739782
5986,Final Dynamic,22353,3,0.8088203559704681,0.31026147363301115,0.0626511303822031,0.017037105387941252,0.06293348339201958,0.43158692960303785,0.0177533070519406,,
5987,Baseline,22719,3,0.8133290807900351,0.3115411498716532,0.057918813543232354,0.016367964591414343,0.05843457994126075,0.4484942291224056,0.023146427794608865,,
5987,Static GRL,22719,3,0.8132450644407307,0.31074996999635535,0.057458447903544894,0.013339652285063326,0.05830554164809282,0.4534177142323494,0.021134120904038517,0.540943927576954,0.5997476414748301
5987,Standard Dynamic GRL,22719,3,0.8111705448559295,0.30992669388973654,0.05283959314742631,0.015286238884685189,0.05432416999671171,0.44442047878776264,0.022035423058235897,0.5460700846078085,0.5859706266414308
5987,Final Dynamic,22719,3,0.8153774479265339,0.3154371607826642,0.051878050474538175,0.007916209572093049,0.05198089306758413,0.4618229369244078,0.023161273833117987,,
5988,Baseline,22835,3,0.8072215231820931,0.3048461502093413,0.056620812868935354,0.022439978488653506,0.05805723376268587,0.4484436183442513,0.02390143630116834,,
5988,Static GRL,22835,3,0.8072840009979868,0.30504723594196875,0.0533759706997645,0.018293122105209433,0.05549527692016412,0.45054717314753234,0.020694278505107213,0.5550367316784214,0.5892416611926137
5988,Standard Dynamic GRL,22835,3,0.8054206872100789,0.30236631043055034,0.06112891238320678,0.018914767929735482,0.06278859133773633,0.43696314671365694,0.023394721940986612,0.5552058374822103,0.5803080067148384
5988,Final Dynamic,22835,3,0.80966199127718,0.3109238932025763,0.05039364515756478,0.012193864845661843,0.05119342199021834,0.4577832000816036,0.02319955249712873,,
5989,Baseline,23293,3,0.8118840075279419,0.31053793764490406,0.042788860620667564,0.02149186746913949,0.043972384908041694,0.4516810540792526,0.01922809788580097,,
5989,Static GRL,23293,3,0.8100105219152186,0.30665824887440246,0.03548307960884962,0.014123405937617461,0.0385166036017194,0.45446254851995044,0.01481804396148737,0.5379041849990709,0.600595314758368
5989,Standard Dynamic GRL,23293,3,0.8090795301659602,0.3051845425654301,0.04158757692759087,0.01739516938423403,0.04319331870756319,0.44655066210055794,0.016637411096016352,0.5435732101206453,0.5863134847379041
5989,Final Dynamic,23293,3,0.8141829925276743,0.3148113054724254,0.025327311381798095,0.01265649168956339,0.026616535305463235,0.4704699717361603,0.018151945961778382,,
5990,Baseline,22373,3,0.8061497330356477,0.31028513750700437,0.09662237337336678,0.02713480682066699,0.09750344387069759,0.4078548457731556,0.03028693975143064,,
5990,Static GRL,22373,3,0.8081021308743074,0.3075185068342645,0.06495990842574074,0.02275464979978432,0.06731189521049043,0.4308256373864932,0.025944885996493975,0.5657742438166894,0.6006793903365665
5990,Standard Dynamic GRL,22373,3,0.805304390271066,0.3045201554664371,0.08097400585826985,0.025406878962545672,0.08198812284941225,0.40996509618181504,0.02882458391267936,0.5699401307860003,0.5925445849908372
5990,Final Dynamic,22373,3,0.8078658852222228,0.31284287903438457,0.06454010749649014,0.01804274577700804,0.06600526133132852,0.43017640251916417,0.028148640231177136,,
5991,Baseline,21830,3,0.8063406626015173,0.29982322753476454,0.05810233226294,0.018027059516035223,0.06006456517663913,0.4322709408917425,0.02540353680663926,,
5991,Static GRL,21830,3,0.8079365959343296,0.3008020552190991,0.047720554164734356,0.013625201863253758,0.04904993370232983,0.4426972325048877,0.0213301091298819,0.5571835474988919,0.5823942586654451
5991,Standard Dynamic GRL,21830,3,0.8046993282253133,0.29752382245111014,0.05746838521600963,0.012716011424596723,0.05879363145098098,0.4277276634038143,0.02414528011757471,0.5453385649738204,0.5693388303557795
5991,Final Dynamic,21830,3,0.8090733761850682,0.3047815721025288,0.04350911075575644,0.010697037717034065,0.0450162907854737,0.4498976025653551,0.023613992368283394,,
5992,Baseline,22112,3,0.8102424366693838,0.3025527733925148,0.05256738102774053,0.02262833254952717,0.0543406020396364,0.44182096053197756,0.01686407924946053,,
5992,Static GRL,22112,3,0.8101094395132197,0.30611629748330227,0.04636603525513341,0.017838218635178375,0.047404416352075686,0.44933577814801823,0.01220769253123935,0.5415249787604101,0.5978955619874579
5992,Standard Dynamic GRL,22112,3,0.8083591745634872,0.3026707383226223,0.05735499165200284,0.019508145075068446,0.05806034337753533,0.43354945319830884,0.018610647548452673,0.542870138623695,0.5870869512783405
5992,Final Dynamic,22112,3,0.8127017620984143,0.3077711120908717,0.03974859433781277,0.012091909443512591,0.04008884470025251,0.45786956353795727,0.015062516224687137,,
5993,Baseline,22161,3,0.808236136389121,0.30700554922478973,0.03793650560043645,0.014311890219098887,0.039461904130412916,0.44791149961461807,0.018461150608676775,,
5993,Static GRL,22161,3,0.8097445683938486,0.30495216236386774,0.03833849779385101,0.012666421091735464,0.04024355318061164,0.4524026726586338,0.016141040513064184,0.5478757431509601,0.5757411669148503
5993,Standard Dynamic GRL,22161,3,0.8075473552813998,0.30323403425322304,0.03667427402279203,0.010390598937205127,0.03733208831339807,0.4440275377385872,0.01898385485670914,0.5482546988241132,0.5639486786095693
5993,Final Dynamic,22161,3,0.8112372466714072,0.31158608281777916,0.028547441159851677,0.008995261943140114,0.029556097007449576,0.4602995966713823,0.0181847799184602,,
5994,Baseline,22557,3,0.8076172067989361,0.30941042368375654,0.06319222933021901,0.01961984857089746,0.06392451313181001,0.43467448672712256,0.018521271010607524,,
5994,Static GRL,22557,3,0.8090882904398567,0.31062354518000146,0.05347562512574621,0.016218678170055813,0.05460417433902903,0.4438435305383764,0.017663124930442142,0.5668664383162149,0.5778693975262668
5994,Standard Dynamic GRL,22557,3,0.8060753965432191,0.3072614717470052,0.05896193247117797,0.014884183416837346,0.05954308366395402,0.4362757126401296,0.01972060127135537,0.5672713351697406,0.5683379882076517
5994,Final Dynamic,22557,3,0.8105108751463003,0.31353740474251607,0.0431385065219218,0.013050320260363723,0.04414260796156319,0.4554026425306945,0.01684377744138785,,
5995,Baseline,22213,3,0.810810102333312,0.3030358619291895,0.040002778166184756,0.016929204122675894,0.044863564862366645,0.45406069479277084,0.021514653884620174,,
5995,Static GRL,22213,3,0.8107641386019342,0.3018922015434329,0.0419364667776529,0.014337851012199537,0.043077591442617406,0.4584733443785614,0.017811906409702073,0.5502651349848563,0.5891595011929951
5995,Standard Dynamic GRL,22213,3,0.8094178300385731,0.30107578291809006,0.043923415335625805,0.011644471095510417,0.04532417134551617,0.45201949545170206,0.020232825045523886,0.5544546970512036,0.5765692762496436
5995,Final Dynamic,22213,3,0.8132379284527036,0.3066870553298631,0.03754606346759352,0.011162702284869321,0.038169793117177116,0.4666607960314641,0.019024421335499267,,
5996,Baseline,22712,3,0.8092868437821045,0.31574875306299655,0.06415723806026828,0.0161121167605655,0.06635398473512992,0.4315236276049057,0.013294010804357046,,
5996,Static GRL,22712,3,0.808497047187779,0.3150796107028659,0.05179767303485768,0.010545269101816834,0.05197585295726287,0.4372062885924312,0.014205289740614947,0.5450815918295002,0.5750117412234355
5996,Standard Dynamic GRL,22712,3,0.8073528722965454,0.31365243852788893,0.06530127202669454,0.013948533334497993,0.06530127202669454,0.4239948346537625,0.012215782457410729,0.5485819352680156,0.5642831983092638
5996,Final Dynamic,22712,3,0.8109615552898072,0.319201859400465,0.0508636820997135,0.011297429441202165,0.05149810108562152,0.4444084082916852,0.013763599806230315,,
5997,Baseline,21615,3,0.8072389105586014,0.30629247957386535,0.09218865341408015,0.030047651953116723,0.09400003481934767,0.41752023116639075,0.015666688986194832,,
5997,Static GRL,21615,3,0.8083213737098371,0.30692670427450425,0.057948471115847916,0.025295661752121838,0.060721457995835594,0.43707171867651334,0.015327318400121302,0.5538771160064858,0.5962371809700054
5997,Standard Dynamic GRL,21615,3,0.8060637430972616,0.3057245993656241,0.08481157489619157,0.027933438812512413,0.08628346719623221,0.41904197539293353,0.018189099042249256,0.56303839148221,0.5845786105328089
5997,Final Dynamic,21615,3,0.8095919721704362,0.3110107714631107,0.06498295244106328,0.020785132128668043,0.06714622237451069,0.4448547709377724,0.014897476016487832,,
5998,Baseline,21636,3,0.807524309162286,0.30872424448752356,0.04827706394195128,0.01665171509262969,0.050239372510666874,0.4468809045770694,0.02315335527154729,,
5998,Static GRL,21636,3,0.8072349127626718,0.30972205987401147,0.03386597902509911,0.013286479172962102,0.03627041876413157,0.4607123946914244,0.020166200949441517,0.5532413080964318,0.5646145313366612
5998,Standard Dynamic GRL,21636,3,0.8049387294834872,0.30779666583865284,0.04637298038476292,0.014724645641862039,0.04694788528524605,0.44038314650286403,0.022662275720644276,0.5506226732304471,0.552689961175818
5998,Final Dynamic,21636,3,0.8092216247888665,0.31232023083561894,0.03443438799881906,0.012239514243280214,0.03604331178000891,0.462328888862333,0.021431710922867813,,
5999,Baseline,22558,3,0.807640805921221,0.306487386283746,0.054087158433135774,0.020664301139483452,0.05431706529911153,0.4340958112408871,0.01874617782100359,,
5999,Static GRL,22558,3,0.8098724606459696,0.3049142408520899,0.04981740034665253,0.018921046258946726,0.05203663423152599,0.43969210569039835,0.01944920742787219,0.5703232871217317,0.5927978248662705
5999,Standard Dynamic GRL,22558,3,0.8068220662840155,0.3035443997239765,0.05316494130274346,0.02020077337089376,0.05563495728314566,0.429776284242154,0.018299258064532642,0.5719758052776854,0.5806809114283181
5999,Final Dynamic,22558,3,0.8096139268272619,0.3104669257718074,0.04315555832698343,0.013713402142635842,0.04393465947142625,0.44817613009234875,0.018118478548676115,,
6000,Baseline,22612,3,0.8055235057663942,0.30424806951875066,0.06047700040652828,0.016408889594712203,0.06124470534794729,0.43516511873558494,0.016658086956396184,,
6000,Static GRL,22612,3,0.806389788981253,0.3061389531343849,0.04346210922227783,0.013979996615496747,0.044781204570965044,0.44693462861408956,0.016127400939194732,0.5600235560922414,0.5900112034907719
6000,Standard Dynamic GRL,22612,3,0.8058049355310084,0.305046027053629,0.05167350230267045,0.01377833013939118,0.052480754541316406,0.4316912541128231,0.017185578640048858,0.5597001460882806,0.5822572085618255
6000,Final Dynamic,22612,3,0.8079149160148621,0.31071066941993847,0.04033869566644229,0.009837254628900857,0.04040825980085248,0.4549237337471441,0.016364031052957806,,
6001,Baseline,23144,3,0.8088414108891998,0.312736640669627,0.06311274737676643,0.016903760588207962,0.06311274737676643,0.438907790297916,0.026148407901470338,,
6001,Static GRL,23144,3,0.8115272967614379,0.3153179406892384,0.04154646640540693,0.01314933491515522,0.043568682562694215,0.45392036433023425,0.02459036145999362,0.5347756913540962,0.5849320198179514
6001,Standard Dynamic GRL,23144,3,0.808544443889088,0.3097507108168727,0.05382513694409091,0.013122446645244756,0.05439171116156063,0.43808592374147687,0.025929365372609453,0.5417363963709244,0.5743029150823827
6001,Final Dynamic,23144,3,0.8118169448652296,0.3197339722237776,0.04470071813743081,0.011319572134140565,0.04482990736418068,0.45976048565471106,0.024937698007917165,,
6002,Baseline,22776,3,0.8115822672550159,0.3172508649526491,0.061911205966910986,0.016624736113891703,0.06333913547265171,0.45132358565757197,0.01984187791354157,,
6002,Static GRL,22776,3,0.8117026287323887,0.3191785338902741,0.04042963694627028,0.013522077101038607,0.04214459211195035,0.45937069276782944,0.017885469225632306,0.5362480700182481,0.5760156890293876
6002,Standard Dynamic GRL,22776,3,0.8101940312805073,0.3199001715049088,0.05360302013957724,0.012713894431126584,0.05398801644570328,0.4493655937839705,0.02135882138413374,0.5514652851332527,0.566400304414003
6002,Final Dynamic,22776,3,0.8144920440332291,0.3224914323508457,0.04229215367249406,0.00889437668190656,0.04229215367249406,0.46548378259273465,0.018288067176512362,,
6003,Baseline,21101,3,0.8109626891413103,0.30053458204509903,0.04352133284381778,0.017152642958552955,0.04527069489952148,0.43725520332146556,0.023439407221699914,,
6003,Static GRL,21101,3,0.8110385396822485,0.2980916139536203,0.0453491529638305,0.014242784955002452,0.04551786733530355,0.4400780070889739,0.019181056609362843,0.5683075375932356,0.5895613162093424
6003,Standard Dynamic GRL,21101,3,0.8088161495635707,0.29722824542586607,0.0429568248271332,0.015219071592463043,0.04462673152627978,0.43168690599813675,0.020480629549513168,0.5614208987374175,0.5773502045716633
6003,Final Dynamic,21101,3,0.8120197171517042,0.30418443738547307,0.03984111208422991,0.014533954225603449,0.041292114054913134,0.44867405224969376,0.022331294993949268,,
6004,Baseline,22277,3,0.8070084787328442,0.3038008550108638,0.05833499393071001,0.017128243478030634,0.058412912030174124,0.4309772245372925,0.01700816358585979,,
6004,Static GRL,22277,3,0.8077645203589898,0.3024850395493641,0.042284117534894694,0.014521521330496256,0.04438345694982674,0.44548006410008717,0.013771474815305232,0.5604932906357161,0.5882449761338301
6004,Standard Dynamic GRL,22277,3,0.8040785891538453,0.3012170681291781,0.05719689899768171,0.014434887967736806,0.057715920191024984,0.42587100608455675,0.01588652631065784,0.5555964027674931,0.5770226391943858
6004,Final Dynamic,22277,3,0.8095616371802269,0.3076856397780529,0.03683364729595445,0.012105667098185245,0.038019933954753844,0.45229191832771826,0.014955707371438453,,
6005,Baseline,23359,3,0.8078344784110526,0.308911722802274,0.05260121447547,0.02233189670142185,0.055089442236275564,0.4519366589227181,0.01660702555428858,,
6005,Static GRL,23359,3,0.8088843658343423,0.3100734082468784,0.04317457117621363,0.016588922369377455,0.044671654772619036,0.4573203596844548,0.01915026187284692,0.555771652863602,0.5750959658661188
6005,Standard Dynamic GRL,23359,3,0.806775551136083,0.31018402372672593,0.05565935552425295,0.018519107409517663,0.05711579467488013,0.44390100951484174,0.018594275380971217,0.5622287412061723,0.5657205645218831
6005,Final Dynamic,23359,3,0.8101024283899814,0.3129263733392571,0.038408009453989894,0.014516259096642677,0.038988679651046965,0.46680786729566764,0.014348280662318075,,
6006,Baseline,22246,3,0.8127614588802726,0.3107403352779615,0.05716522178800376,0.019938954804552475,0.05923055982294744,0.4417372845248481,0.023124201847735837,,
6006,Static GRL,22246,3,0.8129068057511883,0.30962436170685176,0.04717313523504332,0.015004045293665266,0.04906048157500122,0.4494773119465177,0.021558646839250867,0.569142801562805,0.5925709490844796
6006,Standard Dynamic GRL,22246,3,0.8107288706838588,0.3090583160066791,0.041397572277181,0.016698831456489205,0.04417717197396188,0.4440545562463674,0.022189326778669704,0.5725233569047995,0.5834457130869969
6006,Final Dynamic,22246,3,0.8152164651814341,0.31502196204599087,0.04106524762566722,0.012233386730844209,0.04288778927793772,0.45666236959204554,0.0233052173428831,,
6007,Baseline,22549,3,0.8086095161644183,0.30746236507538066,0.05118860294984804,0.018118175977285787,0.05256361955158664,0.4479529867163756,0.012866294558882158,,
6007,Static GRL,22549,3,0.8084275216422195,0.3072646612014096,0.038539590663401395,0.011981313346408132,0.040302175977695816,0.45104418944746777,0.012466403800577784,0.5457411588670087,0.5786952858219877
6007,Standard Dynamic GRL,22549,3,0.8072750289538361,0.3069831855592264,0.05206622080280946,0.013860612827544897,0.05265007798869028,0.43968969202868796,0.014085301262253666,0.5501923737276136,0.5687613641403165
6007,Final Dynamic,22549,3,0.8118496494431962,0.31235453216472747,0.030309432464593986,0.008668697987481528,0.03151236925906614,0.470348406966536,0.011362744744781507,,
6008,Baseline,22435,3,0.8032478997646586,0.30470629795849524,0.04791254375109219,0.024683799686999342,0.04890427239110869,0.4373281691329871,0.01610527489915357,,
6008,Static GRL,22435,3,0.8035687046616946,0.30322427145333913,0.0366719701529156,0.01870948089781567,0.03806040565471422,0.4407332493864362,0.013581054726134028,0.5527190361068657,0.6000445732115
6008,Standard Dynamic GRL,22435,3,0.8018951386728168,0.30114576836613455,0.0529760133103242,0.019758205258489217,0.05343984565393913,0.42448724338416843,0.014866147458159422,0.5572147813441003,0.5860337270633682
6008,Final Dynamic,22435,3,0.8044538914048323,0.3086147542864908,0.033096245605581026,0.015458020324050624,0.03452076042407038,0.45323557877416043,0.014204922706318589,,
6009,Baseline,21919,3,0.808779972752124,0.3110287682563008,0.06103065849733438,0.0202619416970071,0.061288510475493975,0.43199779251562725,0.014969556540890086,,
6009,Static GRL,21919,3,0.8090991046938983,0.3132695835180871,0.04536584229367122,0.014076072925152311,0.046530775222028885,0.4397033073849928,0.017341960669784693,0.5527117957174893,0.5793907872926076
6009,Standard Dynamic GRL,21919,3,0.807640765012828,0.31102519721820493,0.05451841208889702,0.014807826493674075,0.05483800180655965,0.4316954721501021,0.016478280499464294,0.5570659025882402,0.5696883981933482
6009,Final Dynamic,21919,3,0.811554469187043,0.3167848247639747,0.030662201275506045,0.011134175532038923,0.03189450341196179,0.4583662223482447,0.014388726971603169,,
6010,Baseline,21357,3,0.8095403430119289,0.3006007587527732,0.05910833937426921,0.023800174311189165,0.06010811714318046,0.4355084249976242,0.022776056561701796,,
6010,Static GRL,21357,3,0.8093108873240135,0.29864346146293164,0.052854682319471914,0.017894007220895947,0.05453071050341322,0.436391946359433,0.022481995854969086,0.5404227939237365,0.5832435891432942
6010,Standard Dynamic GRL,21357,3,0.8088228307063826,0.2973292243751244,0.05425025191074662,0.02060743716875209,0.05603417606579043,0.4294512644185171,0.02117739238146843,0.5463746228227649,0.572630363190835
6010,Final Dynamic,21357,3,0.8119663011237056,0.306451032337507,0.03976484620505293,0.015120833326411315,0.0410336563830375,0.4538756345181653,0.0215918422175142,,
6011,Baseline,21673,3,0.813233739447235,0.3118392525259956,0.05849343315366643,0.019955330146951503,0.05858073207524769,0.4439786841547331,0.018570804131665685,,
6011,Static GRL,21673,3,0.8113051585943585,0.3073218252891013,0.04358505492607593,0.015443764163039825,0.04543734228463255,0.448602836730493,0.01990388440656878,0.5520364896461293,0.5789077039019364
