model_variant,seed,model,label,selected_threshold,test_AUROC,test_AUPRC,female_AUROC,male_AUROC,female_FNR,male_FNR,female_FPR,male_FPR,FNR_gap,FPR_gap,Equalized_Odds_gap,AUROC_gap,AUPRC_gap,Worst_group_Recall,Worst_group_AUROC
r50_dynamic_grl,42,Standard Dynamic GRL,Consolidation,0.7499999999999999,0.8105810000427153,0.1503374299042495,0.7917922061016306,0.8214883394934112,0.6494565217391305,0.6209262435677531,0.0765378334240609,0.0783846027307123,0.0285302781713774,0.0018467693066513,0.0285302781713774,0.0296961333917805,0.0223565994848136,0.3505434782608695,0.7917922061016306
r50_dynamic_grl,123,Standard Dynamic GRL,Infiltration,0.5149999999999999,0.6985668230147183,0.3444438322544425,0.6982063845739569,0.6982706357199705,0.48486646884273,0.4718076285240464,0.2322064056939501,0.2473617968825636,0.0130588403186835,0.0151553911886134,0.0151553911886134,6.425114601360526e-05,0.0063449081764416,0.51513353115727,0.6982063845739569
r50_dynamic_grl,123,Standard Dynamic GRL,Effusion,0.69,0.8706578332770125,0.4945915791954718,0.8662029957133989,0.8756192210937709,0.3868677905944986,0.3401122019635343,0.1019463565155471,0.1145382235969951,0.0467555886309642,0.012591867081448,0.0467555886309644,0.009416225380372,0.005947959397628,0.6131322094055013,0.8662029957133989
r50_dynamic_grl,123,Standard Dynamic GRL,Atelectasis,0.565,0.8080024300274773,0.3414569217950243,0.806332973892688,0.8077701401422719,0.4740566037735849,0.4260485651214128,0.1229178632969557,0.1541029696011245,0.048008038652172,0.0311851063041688,0.0480080386521721,0.0014371662495838,0.0388981936068373,0.5259433962264151,0.806332973892688
r50_dynamic_grl,123,Standard Dynamic GRL,Nodule,0.705,0.7660087471447606,0.2271638034005989,0.7647377015954352,0.7691828037792563,0.703125,0.6377840909090909,0.0473432104266458,0.0572401761236188,0.065340909090909,0.0098969656969729,0.0653409090909091,0.0044451021838211,0.0004353362037408,0.296875,0.7647377015954352
r50_dynamic_grl,123,Standard Dynamic GRL,Mass,0.82,0.8355018149351343,0.2896883062489964,0.8423921346248955,0.8301601172818422,0.6288416075650118,0.5987748851454824,0.028696604600219,0.0473196558570483,0.0300667224195294,0.0186230512568292,0.0300667224195294,0.0122320173430532,0.0196692022340412,0.3711583924349881,0.8301601172818422
r50_dynamic_grl,123,Standard Dynamic GRL,Pneumothorax,0.84,0.8572815569774023,0.2823371278832016,0.8404667996133448,0.8769070149555855,0.5592334494773519,0.647982062780269,0.0495600846419423,0.0252948352989019,0.0887486133029171,0.0242652493430403,0.0887486133029171,0.0364402153422407,0.0319569582771179,0.3520179372197309,0.8404667996133448
r50_dynamic_grl,123,Standard Dynamic GRL,Consolidation,0.725,0.8080721309591924,0.1394660827983142,0.79610482592128,0.8148493379197908,0.6983695652173914,0.5763293310463122,0.0722917800762112,0.1059384767231452,0.1220402341710791,0.033646696646934,0.1220402341710791,0.0187445119985107,0.0237497676383948,0.3016304347826087,0.79610482592128
r50_dynamic_grl,2026,Standard Dynamic GRL,Infiltration,0.585,0.7064255026574411,0.3462440552418747,0.7101580756065586,0.7032682578972694,0.5477744807121662,0.5257048092868989,0.1663701067615658,0.1864652918966018,0.0220696714252672,0.0200951851350359,0.0220696714252673,0.0068898177092892,0.0064676528460728,0.4522255192878338,0.7032682578972694
r50_dynamic_grl,2026,Standard Dynamic GRL,Effusion,0.6799999999999999,0.8739584096620766,0.4904312624989465,0.8698447004886848,0.8771279730824367,0.3717834960070985,0.3667601683029453,0.1066935675290766,0.1014582412726469,0.0050233277041532,0.0052353262564297,0.0052353262564297,0.0072832725937519,0.0114743677759029,0.6282165039929015,0.8698447004886848
r50_dynamic_grl,2026,Standard Dynamic GRL,Atelectasis,0.6449999999999999,0.8059685271651008,0.3364506926125514,0.8072460253812057,0.8049646958153592,0.5518867924528302,0.4915378955114054,0.1040781160252728,0.1191354770690564,0.0603488969414248,0.0150573610437835,0.0603488969414247,0.0022813295658464,0.025904006211187,0.4481132075471698,0.8049646958153592
r50_dynamic_grl,2026,Standard Dynamic GRL,Nodule,0.725,0.7533800754853908,0.2244447396916828,0.7603280915425841,0.7481214408981398,0.6006944444444444,0.5681818181818182,0.0886710482343767,0.0999418459749107,0.0325126262626261,0.0112707977405339,0.0325126262626262,0.0122066506444442,0.0201843510815946,0.3993055555555556,0.7481214408981398
r50_dynamic_grl,2026,Standard Dynamic GRL,Mass,0.8699999999999999,0.8379639306389574,0.2899414541118136,0.84273159692283,0.8344769165983401,0.5768321513002365,0.5513016845329249,0.0394304490690032,0.0500496360026472,0.0255304667673115,0.0106191869336439,0.0255304667673114,0.0082546803244898,0.0006634005262567,0.4231678486997636,0.8344769165983401
r50_dynamic_grl,2026,Standard Dynamic GRL,Pneumothorax,0.8049999999999999,0.8648409547141223,0.2916334654958844,0.8516726795352533,0.8768402701160011,0.5226480836236934,0.5582959641255605,0.0542376656643278,0.0418869459129727,0.035647880501867,0.0123507197513551,0.0356478805018671,0.0251675905807478,0.0994978762619553,0.4417040358744394,0.8516726795352533
r50_dynamic_grl,2026,Standard Dynamic GRL,Consolidation,0.6699999999999999,0.808453218137109,0.1447598308068594,0.7833125251473337,0.8231295377021306,0.6711956521739131,0.5557461406518011,0.0868807838867719,0.1070077315347919,0.115449511522112,0.0201269476480199,0.115449511522112,0.0398170125547968,0.0321729510076997,0.328804347826087,0.7833125251473337
r50_dynamic_eo_gradnorm_common_epoch_v2,42,Final Dynamic,Infiltration,0.5049999999999999,0.7067041295353624,0.3438365233304444,0.7042312020745868,0.7086587386108152,0.400593471810089,0.4063018242122719,0.3018556176919166,0.2894762319682447,0.0057083524021829,0.0123793857236718,0.0123793857236718,0.0044275365362284,0.0231347098201157,0.593698175787728,0.7042312020745868
r50_dynamic_eo_gradnorm_common_epoch_v2,42,Final Dynamic,Effusion,0.7499999999999999,0.8743014338860987,0.4920490774612053,0.8715967878188335,0.8765563343226821,0.3966282165039929,0.4088359046283309,0.0913838120104438,0.0914714980114891,0.012207688124338,8.768600104530622e-05,0.012207688124338,0.0049595465038485,0.0297658664486515,0.591164095371669,0.8715967878188335
r50_dynamic_eo_gradnorm_common_epoch_v2,42,Final Dynamic,Atelectasis,0.7,0.8134380736050107,0.3477410410017179,0.8149552144180855,0.8119932405568142,0.5283018867924528,0.4988962472406181,0.0979896611143021,0.1108768230539448,0.0294056395518347,0.0128871619396426,0.0294056395518347,0.0029619738612712,0.0253923430141406,0.4716981132075472,0.8119932405568142
r50_dynamic_eo_gradnorm_common_epoch_v2,42,Final Dynamic,Nodule,0.715,0.770277181283906,0.2273996263808212,0.7677823264391718,0.772634518945373,0.6319444444444444,0.6036931818181818,0.0680628272251308,0.0759325413308964,0.0282512626262626,0.0078697141057655,0.0282512626262625,0.0048521925062012,0.0241652979646243,0.3680555555555556,0.7677823264391718
r50_dynamic_eo_gradnorm_common_epoch_v2,42,Final Dynamic,Mass,0.7799999999999999,0.8375167669941457,0.2926087119844101,0.8430829701785867,0.8333028439731909,0.5626477541371159,0.5436447166921899,0.0452354874041621,0.0559232296492389,0.0190030374449259,0.0106877422450768,0.0190030374449259,0.0097801262053958,0.0228964717261913,0.4373522458628842,0.8333028439731909
r50_dynamic_eo_gradnorm_common_epoch_v2,42,Final Dynamic,Pneumothorax,0.6599999999999999,0.8685999848844304,0.3245417928999296,0.857994049607815,0.8780205231263576,0.4285714285714285,0.5022421524663677,0.0702750863125069,0.0508336722244815,0.0736707238949391,0.0194414140880254,0.0736707238949391,0.0200264735185425,0.0900289120120413,0.4977578475336323,0.857994049607815
r50_dynamic_eo_gradnorm_common_epoch_v2,42,Final Dynamic,Consolidation,0.7499999999999999,0.809197877755806,0.1471437519682242,0.786088790797851,0.8230452416538449,0.6114130434782609,0.5523156089193825,0.0931954273271638,0.1010857048856719,0.0590974345588783,0.0078902775585081,0.0590974345588783,0.0369564508559938,0.028903951663006,0.3885869565217391,0.786088790797851
