model_variant,seed,model,label,selected_threshold,test_AUROC,test_AUPRC,female_AUROC,male_AUROC,female_FNR,male_FNR,female_FPR,male_FPR,FNR_gap,FPR_gap,Equalized_Odds_gap,AUROC_gap,AUPRC_gap,Worst_group_Recall,Worst_group_AUROC
r50_dynamic_eo_projected_twostage,123,r50_dynamic_eo_projected_twostage,Nodule,0.69,0.7646402770177025,0.22788302856766168,0.7570009159209338,0.7705739334967183,0.6545138888888888,0.5980113636363636,0.06694886933273922,0.0693694442136745,0.05650252525252519,0.002420574880935278,0.05650252525252525,0.013573017575784552,0.018772354936362146,0.3454861111111111,0.7570009159209338
r50_dynamic_eo_projected_twostage,123,r50_dynamic_eo_projected_twostage,Mass,0.9149999999999999,0.8339396768402784,0.2949038913120703,0.8406526169151138,0.8293851089965063,0.7139479905437353,0.7059724349157733,0.020700985761226726,0.026555261416280607,0.007975555627961928,0.005854275655053882,0.007975555627961872,0.011267507918607533,0.005155818436572257,0.2860520094562648,0.8293851089965063
r50_dynamic_eo_projected_twostage,123,r50_dynamic_eo_projected_twostage,Pneumothorax,0.7999999999999999,0.863652631307294,0.30172738424932344,0.8518707801750348,0.8725882955811634,0.47038327526132406,0.5358744394618834,0.06448379552288673,0.03733224888165921,0.06549116420055934,0.02715154664122752,0.06549116420055934,0.02071751540612854,0.06983844885240198,0.4641255605381166,0.8518707801750348
r50_dynamic_eo_projected_twostage,123,r50_dynamic_eo_projected_twostage,Consolidation,0.7749999999999999,0.8070185369967167,0.15362075488018126,0.7880801637831057,0.817367779355693,0.6385869565217391,0.6072041166380789,0.08154599891126837,0.08973515380819214,0.031382839883660196,0.008189154896923762,0.03138283988366025,0.0292876155725873,0.010264060379005124,0.36141304347826086,0.7880801637831057
r50_dynamic_eo_projected_twostage,2026,r50_dynamic_eo_projected_twostage,Infiltration,0.6,0.708975892608315,0.34647241828504427,0.7069046915047844,0.7102598152619611,0.48427299703264093,0.46475953565505806,0.22394509405185561,0.23661535482621746,0.019513461377582864,0.012670260774361841,0.01951346137758292,0.0033551237571767256,0.01914676693496936,0.5157270029673591,0.7069046915047844
r50_dynamic_eo_projected_twostage,2026,r50_dynamic_eo_projected_twostage,Effusion,0.7649999999999999,0.8734411450850202,0.49064812135256564,0.868389524459615,0.8774145826606319,0.42058562555456963,0.45722300140252453,0.0841443152148113,0.07423773751657092,0.0366373758479549,0.009906577698240382,0.0366373758479549,0.009025058201016845,0.022211116114824347,0.5427769985974754,0.868389524459615
r50_dynamic_eo_projected_twostage,2026,r50_dynamic_eo_projected_twostage,Atelectasis,0.635,0.8111917734204196,0.3447774278234682,0.8110846347252176,0.8103393569413462,0.49410377358490565,0.459896983075791,0.11234922458357266,0.1352134949920928,0.034206790509114626,0.022864270408520126,0.03420679050911457,0.0007452777838714564,0.028641987634986377,0.5058962264150944,0.8103393569413462
r50_dynamic_eo_projected_twostage,2026,r50_dynamic_eo_projected_twostage,Nodule,0.7999999999999999,0.7684415746645092,0.21575267426206035,0.7737240153849962,0.7642453169960803,0.6666666666666666,0.6690340909090909,0.056589060933496714,0.058403256625405,0.0023674242424243097,0.0018141956919082852,0.0023674242424241987,0.009478698388915907,0.027207133224488395,0.3309659090909091,0.7642453169960803
r50_dynamic_eo_projected_twostage,2026,r50_dynamic_eo_projected_twostage,Mass,0.825,0.8243879433923851,0.2866383417172172,0.83305705089863,0.8183329270900583,0.6312056737588653,0.6049004594180705,0.035487404162102956,0.04541694242223693,0.026305214340794802,0.009929538260133972,0.026305214340794802,0.014724123808571687,0.006492798746581097,0.36879432624113473,0.8183329270900583
r50_dynamic_eo_projected_twostage,2026,r50_dynamic_eo_projected_twostage,Pneumothorax,0.7849999999999999,0.8678889540210181,0.30428335688677755,0.8521550283995989,0.8837293952662226,0.49477351916376305,0.547085201793722,0.059026617663436906,0.037820252135014235,0.052311682629958944,0.02120636552842267,0.05231168262995889,0.03157436686662374,0.07312308984162857,0.452914798206278,0.8521550283995989
r50_dynamic_eo_projected_twostage,2026,r50_dynamic_eo_projected_twostage,Consolidation,0.74,0.7923773499123745,0.13679817362998786,0.7656511088494947,0.8085600767707743,0.6413043478260869,0.5746140651801029,0.09025585193249865,0.10001645007402533,0.06669028264598398,0.009760598141526688,0.06669028264598403,0.04290896792127963,0.03651678243733855,0.358695652173913,0.7656511088494947
